company,Date,ROE(%),EPS
2402,2014,14.72,3.22
2402,2013,5.77,1.11
2402,2012,1.68,0.31
2402,2011,1.42,0.26
2402,2010,-0.77,0.12
2402,2009,3.35,0.95
2402,2008,-2.25,-0.06
2402,2007,4.83,1.16
2402,2006,15.16,3.33
2402,2005,-5.24,-0.82
2402,2004,22.37,4.44
2402,2003,20.25,3.75
2402,2002,14.85,2.47
2402,2001,11.4,1.95
2402,2000,25.02,4.02
2404,2016,24.66,6.52
2404,2015,21.75,5.24
2404,2014,14.22,3.14
2404,2013,22.96,4.73
2404,2012,10.92,2.26
2404,2011,16.68,3.47
2404,2010,25.64,4.92
2404,2009,8.09,1.33
2404,2008,10.51,1.81
2404,2007,20.16,3.6
2404,2006,14.79,2.57
2404,2005,16.03,2.86
2404,2004,22.45,3.89
2404,2003,21.96,3.66
2404,2002,18.57,2.8
2404,2001,14.74,2.21
2404,2000,16.36,2.6
2405,2016,-2.63,-0.29
2405,2015,-5.57,-0.63
2405,2014,-6.22,-0.71
2405,2013,11.2,1.38
2405,2012,8.33,0.94
2405,2011,0.01,0.03
2405,2010,-12.27,-1.4
2405,2009,-14.92,-2.35
2405,2008,2.03,0.27
2405,2007,1.94,0.25
2405,2006,0.37,0.05
2405,2005,3.7,0.48
2405,2004,5.51,0.73
2405,2003,21.56,3.36
2405,2002,13.33,2.14
2405,2001,-9.47,-1.53
2405,2000,-1.62,-0.25
2406,2016,7.64,0.1
2406,2015,12.81,0.01
2406,2014,9.61,0.01
2406,2013,-7.58,-2.43
2406,2012,3.78,0.06
2406,2011,8.63,0.48
2406,2010,25.45,3.29
2406,2009,13.77,1.57
2406,2008,-8.38,-0.53
2406,2007,-52.2,-4.58
2406,2006,-10.79,-1.22
2406,2005,-16.28,-2.15
2406,2004,-2.98,-0.43
2406,2003,5.17,0.79
2406,2002,-15.1,-2.38
2406,2001,-12.87,-2.35
2406,2000,-4.78,-0.91
2408,2016,33.78,8.67
2408,2015,35.58,7.07
2408,2014,113.2,11.77
2408,2013,152.76,0.34
2408,2012,-286.6,-2.24
2408,2011,-143.71,-8.06
2408,2010,-43.2,-4.34
2408,2009,-63.32,-8.67
2408,2008,-78.6,-7.86
2408,2007,-17.49,-2.89
2408,2006,25.84,4.55
2408,2005,4.08,0.61
2408,2004,13.29,1.98
2408,2003,-3.16,-0.44
2408,2002,6.16,0.85
2408,2001,-28.04,-3.93
2408,2000,4.41,0.68
2409,2016,3.27,0.81
2409,2015,2.39,0.51
2409,2014,9.54,1.83
2409,2013,2.5,0.45
2409,2012,-29.08,-6.19
2409,2011,-24.4,-6.94
2409,2010,2.66,0.76
2409,2009,-9.49,-3.04
2409,2008,7.21,2.5
2409,2007,21.24,7.22
2409,2006,4.72,1.41
2409,2005,10.91,2.77
2409,2004,25.05,5.82
2409,2003,18.37,3.65
2409,2002,9.89,1.65
2409,2001,-20.05,-2.34
2409,2000,7.97,1.6
2412,2016,11.07,5.16
2412,2015,11.74,5.52
2412,2014,10.66,4.98
2412,2013,11.15,5.12
2412,2012,11.05,5.14
2412,2011,12.97,6.04
2412,2010,12.99,4.91
2412,2009,11.73,4.51
2412,2008,11.78,4.64
2412,2007,12.22,4.56
2412,2006,11.12,4.63
2412,2005,12.44,4.94
2412,2004,13.97,5.17
2412,2003,13.77,5.03
2412,2002,12.45,4.48
2412,2001,10.95,3.86
2412,2000,11.75,4.21
2413,2016,1.06,0.17
2413,2015,8.37,1.32
2413,2014,2.81,0.42
2413,2013,-0.06,0
2413,2012,-15.46,-2.29
2413,2011,-4.74,-0.82
2413,2010,6.71,1.15
2413,2009,-4.04,-0.65
2413,2008,-2.39,-0.4
2413,2007,4.76,0.8
2413,2006,4.12,0.76
2413,2005,-20.29,-3.41
2413,2004,-6.17,-1.2
2413,2003,0.47,0.1
2413,2002,3.96,0.82
2413,2001,8.65,2.01
2413,2000,13.94,3.15
2414,2016,8.28,1.44
2414,2015,8.01,1.38
2414,2014,9.15,1.56
2414,2013,5.83,0.97
2414,2012,7.08,1.28
2414,2011,8.63,1.5
2414,2010,9.47,1.47
2414,2009,8.35,1.3
2414,2008,7.87,1.15
2414,2007,9.71,1.3
2414,2006,9.02,1.2
2414,2005,9.29,1.25
2414,2004,9.12,1.21
2414,2003,7.3,0.97
2414,2002,7.49,1.09
2414,2001,4.91,0.78
2414,2000,8.15,1.33
2415,2016,11.07,2.37
2415,2015,3.52,0.82
2415,2014,10.83,2.02
2415,2013,4.1,0.9
2415,2012,6.84,2.07
2415,2011,-4.08,1.57
2415,2010,4.24,0.14
2415,2009,-5.69,-0.65
2415,2008,1.45,0.38
2415,2007,5.97,1
2415,2006,2.96,0.5
2415,2005,2.9,0.46
2415,2004,6.1,1.03
2415,2003,11.13,2.11
2415,2002,10.84,1.94
2415,2001,12.11,2.06
2415,2000,11.27,1.89
2417,2016,-0.71,-0.49
2417,2015,-6.3,-1.39
2417,2014,-3.24,-0.74
2417,2013,-4.63,-0.84
2417,2012,0.04,0.01
2417,2011,12.83,2.73
2417,2010,22.31,4.52
2417,2009,21.32,3.67
2417,2008,18.78,3.4
2417,2007,26.63,4.77
2417,2006,18.29,3.05
2417,2005,19.32,3.28
2417,2004,23.37,3.75
2417,2003,19.02,3.04
2417,2002,12.97,2.08
2417,2001,7.41,1.16
2417,2000,11.48,1.79
2419,2016,14.15,1.99
2419,2015,8.32,1.01
2419,2014,7.2,0.64
2419,2013,4.85,0.35
2419,2012,11.91,1.61
2419,2011,8.99,1.24
2419,2010,10.08,1.34
2419,2009,7.89,1.08
2419,2008,3.88,0.53
2419,2007,0.45,0.07
2419,2006,-0.15,0.04
2419,2005,0.85,0.08
2419,2004,-11.66,-1.58
2419,2003,-1.16,-0.17
2419,2002,1.73,0.25
2419,2001,3.22,0.5
2419,2000,7.18,1.23
2420,2016,19.34,3.71
2420,2015,23.41,4.26
2420,2014,22.34,3.84
2420,2013,20.42,3.27
2420,2012,14.07,2.16
2420,2011,15.93,2.38
2420,2010,14.96,2.1
2420,2009,7.95,1.07
2420,2008,9.04,1.22
2420,2007,15.67,2.22
2420,2006,19.37,2.78
2420,2005,17.53,2.46
2420,2004,13.66,1.9
2420,2003,12.41,1.8
2420,2002,13.95,2.07
2420,2001,8.25,1.18
2420,2000,7.41,1.08
2421,2016,14.34,2.28
2421,2015,11.27,1.77
2421,2014,10.07,1.51
2421,2013,8.58,1.22
2421,2012,5.85,0.84
2421,2011,11.14,1.67
2421,2010,16.35,2.37
2421,2009,8.11,1.07
2421,2008,3.83,0.64
2421,2007,8.71,1.14
2421,2006,10.9,1.37
2421,2005,4.39,0.51
2421,2004,5.11,0.65
2421,2003,2.61,0.33
2421,2002,4.7,0.63
2421,2001,9.06,1.24
2421,2000,10.75,1.51
2423,2016,11.9,1.76
2423,2015,11.36,1.68
2423,2014,9.14,1.35
2423,2013,6.69,1
2423,2012,6.54,0.98
2423,2011,16.24,2.4
2423,2010,12.92,1.89
2423,2009,7.99,1.18
2423,2008,9.16,1.45
2423,2007,17.1,2.5
2423,2006,15.43,2.42
2423,2005,10.26,1.64
2423,2004,15.23,2.08
2423,2003,13.22,1.83
2423,2002,9.9,1.32
2423,2001,12.05,1.64
2423,2000,11.2,1.56
2424,2016,-9.51,-1.52
2424,2015,-5.19,-0.89
2424,2014,-1.18,-0.21
2424,2013,50.1,7.08
2424,2012,-9.05,-1.01
2424,2011,18.31,1.97
2424,2010,-1.04,-0.11
2424,2009,-19.32,-1.68
2424,2008,-10.38,-1.06
2424,2007,-51.33,-3.32
2424,2006,-22.11,-1.91
2424,2005,-14.58,-1.12
2424,2004,-28.92,-2.5
2424,2003,6.78,0.7
2424,2002,-6.98,-0.74
2424,2001,5.8,0.62
2424,2000,10.58,1.14
2425,2016,5.13,0.84
2425,2015,10.71,1.67
2425,2014,17.94,2.48
2425,2013,28.71,3.73
2425,2012,7.86,0.87
2425,2011,-19.45,-2.46
2425,2010,-27.01,-2.34
2425,2009,14.08,1.31
2425,2008,-23.36,-2.23
2425,2007,-33.02,-2.42
2425,2006,6.58,0.55
2425,2005,-18.64,-1.72
2425,2004,-42.28,-3.63
2425,2003,-5.35,-0.57
2425,2002,-18.06,-2.21
2425,2001,10.43,1.53
2425,2000,7.28,1.08
2426,2016,6.68,0.91
2426,2015,9.61,1.22
2426,2014,13.34,1.5
2426,2013,-34.94,-2.75
2426,2012,-21.66,-1.98
2426,2011,-6.63,-0.48
2426,2010,1.43,0.45
2426,2009,-0.3,0.34
2426,2008,-1.19,-0.05
2426,2007,11.46,1.63
2426,2006,10.68,1.7
2426,2005,6.11,0.85
2426,2004,11.83,1.42
2426,2003,7.65,0.91
2426,2002,4.83,0.59
2426,2001,1.94,0.22
2426,2000,10.62,1.32
2427,2016,2.35,0.27
2427,2015,1.56,0.18
2427,2014,1.05,0.12
2427,2013,-0.89,-0.07
2427,2012,-0.45,0.02
2427,2011,2.09,0.26
2427,2010,2.12,0.23
2427,2009,-5.85,-0.66
2427,2008,-0.43,0.02
2427,2007,-18.23,-2.05
2427,2006,-2.43,0.02
2427,2005,-12.39,-1.7
2427,2004,0.89,0.16
2427,2003,5.58,0.8
2427,2002,2.87,0.46
2427,2001,7.93,1.45
2427,2000,14.85,2.65
2428,2016,18.26,7.03
2428,2015,15.06,5.4
2428,2014,15.48,4.87
2428,2013,14.33,4.01
2428,2012,11.97,3.39
2428,2011,13.16,3.16
2428,2010,20.26,4.77
2428,2009,17.94,4.03
2428,2008,9.79,2.03
2428,2007,16.14,3.06
2428,2006,13.26,2.5
2428,2005,3.82,0.78
2428,2004,14.76,2.32
2428,2003,13.24,2.06
2428,2002,10.44,1.63
2428,2001,5.52,1.25
2428,2000,4.84,0.98
2429,2016,3.6,0.22
2429,2015,-22.04,-2.31
2429,2014,-20.85,-2.71
2429,2013,-21.82,-3.58
2429,2012,53.82,6.7
2429,2011,-51.2,-1.18
2429,2010,-69.55,-1.33
2429,2009,11.6,0.27
2429,2008,-157.76,-1.55
2429,2007,-82.41,-0.59
2429,2006,-177.57,-5.69
2429,2005,-34.51,-3.78
2429,2004,-23.16,-1.67
2429,2003,-26.03,-2.3
2429,2002,-27.18,-3.06
2429,2001,-7.02,-0.92
2429,2000,5.56,0.73
2430,2016,9.98,2.88
2430,2015,5.87,1.79
2430,2014,8.82,0.66
2430,2013,10.27,3.11
2430,2012,15.31,4.32
2430,2011,23.49,6.43
2430,2010,27.54,6.5
2430,2009,18.27,3.02
2430,2008,8.69,1.75
2430,2007,44.57,9.55
2430,2006,-53.29,-7.88
2430,2005,19.46,1.88
2430,2004,28.19,4.89
2430,2003,12.79,4.53
2430,2002,16.18,4.01
2430,2001,14.28,3.13
2430,2000,15.22,2.79
2431,2016,5.81,0.88
2431,2015,2.12,0.32
2431,2014,8.89,1.28
2431,2013,3.93,0.5
2431,2012,-8.15,-1.12
2431,2011,-5.15,-0.39
2431,2010,4.99,0.81
2431,2009,13.8,1.95
2431,2008,-5.47,-0.74
2431,2007,-4.48,-0.64
2431,2006,-3.51,-0.5
2431,2005,8.62,1.18
2431,2004,-3.36,-0.47
2431,2003,6.91,1.04
2431,2002,6.68,0.99
2431,2001,3.22,0.51
2431,2000,6.93,1.05
2433,2016,10.85,2.98
2433,2015,13.6,3.67
2433,2014,12.17,3.4
2433,2013,21.28,5.55
2433,2012,12.78,3.12
2433,2011,17.62,4.79
2433,2010,9.93,2.42
2433,2009,9.09,1.6
2433,2008,15.53,2.49
2433,2007,20.18,2.93
2433,2006,3.97,0.48
2433,2005,10.81,1.33
2433,2004,10.77,1.29
2433,2003,7.3,0.78
2433,2001,-18.65,-2.12
2433,2000,22.6,3.18
2434,2016,-16.28,-1.14
2434,2015,-29.07,-2.61
2434,2014,26.98,2.45
2434,2013,-19.85,-1.25
2434,2012,-16.3,-1.32
2434,2011,-19.85,-1.81
2434,2010,-5.5,-0.57
2434,2009,-7.72,-0.81
2434,2008,-9.14,-1.06
2434,2007,4.78,0.57
2434,2006,3.68,0.43
2434,2005,6.84,0.79
2434,2004,7.9,0.88
2434,2003,3.56,0.39
2434,2002,3.86,0.42
2434,2001,4.31,0.47
2434,2000,18.76,2.17
2436,2016,4.97,0.64
2436,2015,4.21,0.55
2436,2014,7.4,0.94
2436,2013,4.76,0.54
2436,2012,0.76,0.08
2436,2011,2.72,0.31
2436,2010,6.35,0.8
2436,2009,4.83,0.55
2436,2008,3.01,0.36
2436,2007,12.98,1.62
2436,2006,5.56,0.65
2436,2005,2.92,0.36
2436,2004,3.41,0.42
2436,2003,14.08,1.87
2436,2002,14.09,1.97
2436,2001,16.05,2.35
2436,2000,30.78,4.73
2438,2016,4.53,-0.08
2438,2015,13.05,0.07
2438,2014,11.99,0.04
2438,2013,-6.41,-0.27
2438,2012,-57.82,-3.81
2438,2011,-14.17,-0.48
2438,2010,-16.44,-0.63
2438,2009,-122.95,-3.7
2438,2008,-81.07,-8.03
2438,2007,2.23,0.46
2438,2006,2.41,0.42
2438,2005,9.07,1
2438,2004,3.67,0.45
2438,2003,2.57,0.34
2438,2002,-11.9,-1.55
2438,2001,-8.4,-0.98
2438,2000,-0.3,0.2
2439,2016,31.53,11
2439,2015,11.17,3.48
2439,2014,22.32,6.72
2439,2013,21,5.86
2439,2012,10.8,2.9
2439,2011,6.82,2
2439,2010,13.5,3.81
2439,2009,11.86,3.35
2439,2008,12.57,3.57
2439,2007,20.79,5.63
2439,2006,20.26,5.24
2439,2005,16.77,4.23
2439,2004,21.93,4.83
2439,2003,17.14,2.96
2439,2002,8.46,1.47
2439,2001,10.83,2.01
2439,2000,22.63,4.09
2440,2016,0.81,0.07
2440,2015,-2.1,-0.18
2440,2014,-0.95,-0.08
2440,2013,-6.88,-0.55
2440,2012,-13.92,-1.36
2440,2011,-8.85,-0.66
2440,2010,2.79,0.35
2440,2009,7.07,0.63
2440,2008,-29.25,-2.81
2440,2007,8.17,0.67
2440,2006,-7.02,-1.31
2440,2005,-38.29,-3.16
2440,2004,0.16,0.01
2440,2003,-15.51,-1.65
2440,2002,-2.75,-0.33
2440,2001,0.16,0.02
2440,2000,11.62,1.56
2441,2016,15.79,3.94
2441,2015,14.56,3.47
2441,2014,17.62,3.98
2441,2013,13.75,2.91
2441,2012,11.21,2.24
2441,2011,8.31,1.63
2441,2010,14.61,2.82
2441,2009,14.77,2.74
2441,2008,16.66,3.1
2441,2007,26.46,5.07
2441,2006,27.08,5.07
2441,2005,25.24,4.59
2441,2004,25.85,4.4
2441,2003,22.07,3.46
2441,2002,17.76,2.67
2441,2001,7.8,1.11
2441,2000,18.66,2.85
2442,2016,1.17,0.13
2442,2015,2.34,0.25
2442,2014,6.56,0.72
2442,2013,5.83,0.64
2442,2012,7.03,0.76
2442,2011,-8.44,-0.99
2442,2010,20.76,2.44
2442,2009,20.78,2.03
2442,2008,-22.89,-1.51
2442,2007,7.76,0.48
2442,2006,10.38,0.59
2442,2005,6.97,0.27
2442,2004,-69.29,-7.66
2442,2003,-18.67,-2.98
2442,2002,-3.68,-0.54
2442,2001,0.96,0.16
2442,2000,13.14,2.15
2443,2016,-12.24,-1.53
2443,2015,-11.47,-1.65
2443,2014,-5.35,-0.86
2443,2013,36.74,4.4
2443,2012,-51.31,-2.97
2443,2011,-4.91,-0.34
2443,2010,-25.78,-2.69
2443,2009,1.56,0.11
2443,2008,-14.03,-1.48
2443,2007,1.68,0.15
2443,2006,-5.03,-0.48
2443,2005,-10.46,-1.06
2443,2004,-6.18,-0.76
2443,2003,4.91,0.57
2443,2002,-9.28,-1.31
2443,2001,2.99,0.09
2443,2000,-0.54,-0.09
2444,2016,5.73,0.62
2444,2015,2.75,0.3
2444,2014,5.35,0.57
2444,2013,-20.22,-1.46
2444,2012,0.48,0.04
2444,2011,1.11,0.09
2444,2010,-12.56,-1.02
2444,2009,-16.48,-1.54
2444,2008,-2.47,-0.26
2444,2007,8.97,0.89
2444,2006,-13.27,-1.05
2444,2005,-5.68,-0.49
2444,2004,-29.12,-2.5
2444,2003,-26.67,-3.23
2444,2002,6.49,0.92
2444,2001,20.64,3.89
2444,2000,24.52,4.81
2448,2016,-7.53,-3.33
2448,2015,-5.68,-2.81
2448,2014,3.32,1.98
2448,2013,0.16,0.04
2448,2012,-4.75,-1.3
2448,2011,-0.55,0.56
2448,2010,13.13,7.16
2448,2009,6.32,2.59
2448,2008,0.18,0.07
2448,2007,12.96,3.92
2448,2006,15.37,3.47
2448,2005,11.73,3.8
2448,2004,18.66,4.2
2448,2003,22.07,4.89
2448,2002,21.29,4.68
2448,2001,-1.01,-0.18
2448,2000,2.2,0.39
2449,2016,12.95,2.56
2449,2015,10.07,1.93
2449,2014,11.47,2.15
2449,2013,8.52,1.53
2449,2012,7.35,1.31
2449,2011,2.36,0.38
2449,2010,8.16,1.48
2449,2009,-5.36,-0.83
2449,2008,1.07,0.31
2449,2007,8.45,1.67
2449,2006,13.72,2.66
2449,2005,8.91,1.72
2449,2004,18.91,3.69
2449,2003,6.8,1.39
2449,2002,-3.63,-0.69
2449,2001,-9.01,-1.81
2449,2000,19.18,5.08
2450,2016,16.97,4.02
2450,2015,13.86,3.17
2450,2014,9.23,2.13
2450,2013,24.72,5.55
2450,2012,28.04,5.81
2450,2011,28.14,5.43
2450,2010,27.07,4.81
2450,2009,23.96,4.08
2450,2008,27.48,4.49
2450,2007,28.47,4.03
2450,2006,10.05,1.27
2450,2005,6.47,0.76
2450,2004,3.12,0.36
2450,2003,11.14,1.36
2450,2002,20.37,2.57
2450,2001,24.02,2.96
2450,2000,10.66,1.25
2451,2016,14.12,6.69
2451,2015,15.63,7.48
2451,2014,18.43,8.67
2451,2013,16.36,7.43
2451,2012,14.81,6.61
2451,2011,15.91,6.72
2451,2010,8.4,3.48
2451,2009,26.76,10.42
2451,2008,16.19,5.72
2451,2007,24.95,7.78
2451,2006,32.51,7.23
2451,2005,23.43,4.58
2451,2004,37.18,6.85
2451,2003,35.85,6.32
2451,2002,34.85,5.4
2451,2001,19.4,2.91
2451,2000,31.93,5.03
2453,2016,3.59,0.66
2453,2015,3.71,0.65
2453,2014,5.66,0.97
2453,2013,5.65,0.95
2453,2012,4.95,0.81
2453,2011,4.01,0.64
2453,2010,3.82,0.59
2453,2009,2.6,0.36
2453,2008,1.53,0.23
2453,2007,1.14,0.18
2453,2006,-3.6,-0.57
2453,2005,-1.27,-0.18
2453,2004,1.79,0.27
2453,2003,1.95,0.31
2453,2002,-0.7,-0.13
2453,2001,8.84,1.58
2453,2000,10.97,2.2
2454,2016,9.73,15.16
2454,2015,10.42,16.6
2454,2014,20.95,30.04
2454,2013,14.82,20.51
2454,2012,10.71,12.9
2454,2011,11.94,12.35
2454,2010,28.05,28.44
2454,2009,38.5,34.12
2454,2008,22.85,18.01
2454,2007,43.48,32.59
2454,2006,37.64,23.5
2454,2005,38.4,21.31
2454,2004,36.54,18.73
2454,2003,55.07,25.96
2454,2002,66.08,26.79
2454,2001,67.98,21.21
2454,2000,67.13,15.38
2455,2016,14.68,2.12
2455,2015,16.7,2.4
2455,2014,13.32,1.9
2455,2013,12.79,1.87
2455,2012,12.91,1.88
2455,2011,15.58,2.33
2455,2010,14.26,2.37
2455,2009,16.24,2.72
2455,2008,-0.45,-0.1
2455,2007,13.82,1.65
2455,2006,23.34,1.78
2455,2005,-23.34,-1.73
2455,2004,-31.78,-3.32
2455,2003,-25.61,-3.47
2455,2002,-17.45,-2.92
2455,2001,3.26,0.58
2455,2000,5.6,0.82
2456,2016,18.21,5.34
2456,2015,15.42,4.41
2456,2014,10.94,2.7
2456,2013,8.56,1.82
2456,2012,9.12,1.73
2456,2011,7.61,1.41
2456,2010,16.07,2.52
2456,2009,5.22,0.77
2456,2008,3.79,0.55
2456,2007,12.7,1.75
2456,2006,16.62,1.97
2456,2005,13.77,1.73
2456,2004,12.42,1.57
2456,2003,10.43,1.34
2456,2002,8.05,1
2456,2001,22.54,2.89
2456,2000,18.23,2.09
2457,2016,-5.67,-1.09
2457,2015,-8.58,-1.83
2457,2014,2.42,0.53
2457,2013,2.56,0.55
2457,2012,4.69,1.12
2457,2011,21.76,5.19
2457,2010,25.13,5.05
2457,2009,18.25,3.16
2457,2008,5.17,0.93
2457,2007,10.13,2.01
2457,2006,11.46,1.81
2457,2005,9.53,1.7
2457,2004,2.47,0.47
2457,2003,5.83,1.04
2457,2002,12.86,2.28
2457,2001,18.38,3.19
2457,2000,26.21,4.57
2458,2016,8.29,1.57
2458,2015,9.88,1.98
2458,2014,18.35,3.62
2458,2013,20.88,3.8
2458,2012,17.7,3.02
2458,2011,6.9,1.2
2458,2010,10.56,1.76
2458,2009,5.77,1.04
2458,2008,2.67,0.59
2458,2007,12.56,1.75
2458,2006,5.2,0.85
2458,2005,9.54,1.18
2458,2004,15.31,1.91
2458,2003,19.43,2.38
2458,2002,13.03,1.6
2458,2001,18.5,2.34
2458,2000,34.24,4.67
2459,2016,9.37,3.72
2459,2015,8.5,3.52
2459,2014,10.06,3.48
2459,2013,8.98,2.77
2459,2012,10,2.86
2459,2011,10.92,3.05
2459,2010,14.27,3.84
2459,2009,7.73,2.01
2459,2008,7.84,1.84
2459,2007,13.25,3.01
2459,2006,21.07,4.58
2459,2005,16.57,3.36
2459,2004,19.38,3.72
2459,2003,17.65,3.59
2459,2002,23.99,4.4
2459,2001,18.12,3.27
2459,2000,24.87,4.59
2460,2016,1.55,0.27
2460,2015,-1.34,-0.24
2460,2014,2.88,0.51
2460,2013,0.52,0.09
2460,2012,2.96,0.5
2460,2011,6.46,1.08
2460,2010,11.38,1.87
2460,2009,14.13,2.29
2460,2008,14.1,2.15
2460,2007,22.48,3.48
2460,2006,30.12,4.37
2460,2005,9.27,1.24
2460,2004,19.68,2.66
2460,2003,22.26,3.07
2460,2002,18.58,2.5
2460,2001,7.2,0.98
2460,2000,12.18,1.8
2461,2016,7.75,1.63
2461,2015,5.47,1.12
2461,2014,5.67,0.56
2461,2013,10.41,1.49
2461,2012,6.23,0.93
2461,2011,-0.28,-0.36
2461,2010,3.2,0.37
2461,2009,4.7,0.69
2461,2008,4.06,0.63
2461,2007,16.94,3.12
2461,2006,12.73,2.02
2461,2005,10.45,1.16
2461,2004,6.77,0.69
2461,2003,-18.17,-2.2
2461,2002,15.58,2.26
2461,2001,13.85,2.52
2461,2000,18.78,3.02
2462,2016,6.17,1.2
2462,2015,8.2,1.67
2462,2014,7.85,1.48
2462,2013,11.26,2.21
2462,2012,18.04,3.37
2462,2011,19.82,3.57
2462,2010,17.99,3.18
2462,2009,29.37,4.87
2462,2008,14.35,2.14
2462,2007,12.98,1.85
2462,2006,10.47,1.56
2462,2005,12.67,1.72
2462,2004,7.96,1.05
2462,2003,15.16,2.01
2462,2002,4.06,0.51
2462,2001,3.98,0.5
2462,2000,7.54,0.95
2464,2016,13.77,2.55
2464,2015,16.49,2.98
2464,2014,11.68,2.09
2464,2013,11.25,1.9
2464,2012,6.49,1.11
2464,2011,11.67,2.05
2464,2010,18.55,3.29
2464,2009,12.24,2.06
2464,2008,17.49,2.9
2464,2007,27.3,4.66
2464,2006,28.17,4.41
2464,2005,27.05,3.82
2464,2004,20.13,2.47
2464,2003,14.17,1.73
2464,2002,18.58,2.26
2464,2001,15.09,1.79
2464,2000,17.15,2
2465,2016,-37.18,-1.94
2465,2015,6.93,0.49
2465,2014,-21.03,-1.26
2465,2013,-13.02,-0.93
2465,2012,-13.96,-1.15
2465,2011,-4.65,-0.42
2465,2010,8.26,0.52
2465,2009,-33.77,-2.42
2465,2008,-21.76,-2.05
2465,2007,6.3,0.67
2465,2006,-42.39,-3.75
2465,2005,-20.78,-2.32
2465,2004,10.04,1.44
2465,2003,-17.98,-2.47
2465,2002,5.27,0.84
2465,2001,17.29,3.22
2465,2000,14.5,2.56
2466,2016,0.54,0.04
2466,2015,-5.03,-0.55
2466,2014,-8.11,-0.87
2466,2013,-6.89,-0.75
2466,2012,-12.72,-1.29
2466,2011,-5.92,-0.66
2466,2010,3.18,0.36
2466,2009,4.36,0.51
2466,2008,-1.85,-0.22
2466,2007,9.45,1.21
2466,2006,4.71,0.65
2466,2005,4.6,0.5
2466,2004,4.92,0.53
2466,2003,-2.84,-0.31
2466,2002,0.49,0.06
2466,2001,-25.69,-2.61
2466,2000,21.22,2.7
2467,2016,9.69,1.39
2467,2015,-28.76,-3.12
2467,2014,7.82,1.53
2467,2013,9.77,1.8
2467,2012,8.4,1.67
2467,2011,15.37,2.58
2467,2010,17.66,2.92
2467,2009,5.75,0.89
2467,2008,8.68,1.36
2467,2007,12.52,1.89
2467,2006,20.24,3.08
2467,2005,15.74,2.35
2467,2004,15.4,2.2
2467,2003,4.87,0.71
2467,2002,7.28,1.07
2467,2001,11.87,2.02
2467,2000,22.58,3.75
2468,2016,4.08,0.65
2468,2015,5.18,0.82
2468,2014,3.86,0.6
2468,2013,2.9,0.44
2468,2012,0.65,0.1
2468,2011,3.86,0.6
2468,2010,6.03,0.95
2468,2009,5.16,0.85
2468,2008,5.37,0.9
2468,2007,14.69,2.33
2468,2006,8.8,1.41
2468,2005,3.28,0.62
2468,2004,2.88,0.52
2468,2003,2.82,0.57
2468,2002,5.83,0.85
2468,2001,6.65,1.02
2468,2000,14.67,2.18
2471,2016,11.54,1.79
2471,2015,5.07,0.78
2471,2014,8.33,1.3
2471,2013,6.93,1.08
2471,2012,11.57,1.87
2471,2011,10.2,1.52
2471,2010,9.15,1.34
2471,2009,-3.63,-0.52
2471,2008,-7.13,-1.07
2471,2007,-5.47,-0.73
2471,2006,4.81,0.75
2471,2005,-6.5,-1
2471,2004,1.01,0.17
2471,2003,-0.48,-0.08
2471,2002,-6.12,-1.03
2471,2001,3.82,0.69
2471,2000,7.49,1.43
2472,2016,11.13,3.33
2472,2015,10.23,2.83
2472,2014,14.97,3.6
2472,2013,10.65,2.42
2472,2012,4.9,0.83
2472,2011,13.04,1.77
2472,2010,8.21,0.88
2472,2009,-3.89,-0.22
2472,2008,-3.5,-0.31
2472,2007,0.69,0.17
2472,2006,-1.93,0.08
2472,2005,-0.06,0.15
2472,2004,-6.01,-0.66
2472,2003,2.04,0.72
2472,2002,5.73,1.55
2472,2001,8.17,2.53
2472,2000,17.52,3.89
2474,2016,18.48,28.58
2474,2015,23.75,32.61
2474,2014,21.07,23.52
2474,2013,20.43,18.38
2474,2012,18.61,14.51
2474,2011,24,14.93
2474,2010,13.7,6.66
2474,2009,10.81,5.01
2474,2008,15.72,7.25
2474,2007,31.91,13.29
2474,2006,42.82,15.68
2474,2005,47.58,13.93
2474,2004,38.46,9.25
2474,2003,27.8,6.34
2474,2002,11.14,2.44
2474,2001,11.55,3
2474,2000,14.69,3.05
2475,2016,-2.52,-0.27
2475,2015,-52.21,-1.35
2475,2014,-16.17,-0.61
2475,2013,-18.23,-0.75
2475,2012,-38.15,-1.82
2475,2011,-27.81,-1.93
2475,2010,-26.17,-2.42
2475,2009,-51.78,-3.46
2475,2008,-15.08,-1.47
2475,2007,9.33,1.02
2475,2006,-14.67,-1.7
2475,2005,-7.57,-0.94
2475,2004,13.14,1.58
2475,2003,1.88,0.18
2475,2002,-6.65,-0.74
2475,2001,-13.46,-1.5
2475,2000,16.52,2.17
2476,2016,11.1,2.61
2476,2015,9.23,2.19
2476,2014,8.59,1.75
2476,2013,7.37,1.41
2476,2012,8.83,1.67
2476,2011,7.94,1.43
2476,2010,11.38,2
2476,2009,8.58,1.49
2476,2008,11.13,1.77
2476,2007,19.06,3.14
2476,2006,20.46,3.2
2476,2005,16.15,2.39
2476,2004,13.11,1.85
2476,2003,8.03,1.13
2476,2002,6.94,1.03
2476,2001,12.54,1.95
2476,2000,31.28,5.2
2477,2016,9.65,1.49
2477,2015,7.95,1.22
2477,2014,-5.16,-0.76
2477,2013,39.77,4.58
